,0,1,2,3,4
1145,1553.3518147983327,1391.0512279262093,2202.439702120098,1455.483670370458,1860.0218720716525
1146,1934.716207740254,1943.2576075284762,2195.3199252047243,1855.8042056055622,1762.740547866833
1147,1573.9090771342799,2100.1950875162383,1446.7123823522295,1796.728066739535,1149.6717685550793
1148,1953.8020792569826,2530.591078402811,1933.6083788455326,2200.3317421148117,1700.0586742087714
1149,1865.488449881175,1427.345327692482,2437.1924649600887,1380.0968164896587,1945.3972777543693
1150,2622.223418923129,3403.076335035067,1710.7487239771197,3091.891362950077,2243.2615066174717
1151,2239.9040384566197,1742.0924931888221,2704.5240755302216,1704.7918784963413,2228.7553300853892
1152,2177.6583410339563,1894.6388350431582,2724.560627262777,1418.4171374637706,2339.0126602157566
1153,2455.8624061349738,3489.7767551578127,2415.458528077794,3113.6451213042533,2510.6826442519173
1154,1775.6115009241037,2096.35446816957,2372.6493357728027,1657.6279848457775,2087.0551696703296
1155,1296.6716844496782,1383.256298145848,1995.029746919937,968.0454248234391,1589.6471764135208
1156,1408.761461333599,1996.109432855565,1831.1366201696196,1821.456422230194,1655.4035808250255
1157,2304.714232889907,3102.5725940368097,1342.9544661071486,2772.679449511232,1829.1418490890044
1158,1665.862735789952,2085.6796444686242,1531.638663479427,1694.092922580043,1250.526282255084
1159,1849.9325001612387,2209.1800630824873,1624.909075125186,2176.85547903169,1597.1158404346484
1160,1395.791494241426,2302.8460288244783,2177.7838262446435,1809.9097551747698,1871.5475133277885
1161,1738.551897492497,1337.4926905669329,2357.9799316994204,890.8115016593717,1923.9888995645847
1162,1190.847872857792,1834.2880809595,2021.294895332501,1627.1895729316077,1548.5734131726074
1163,2843.3936807642776,3396.457128868974,2025.6967881446894,3107.290906185054,2519.573441280037
1164,2032.115317069745,2382.4629517655617,1340.6061218404993,2151.5589201851626,1544.6401200478624
1165,2136.466111841165,940.6436158187544,2573.1623334469004,1548.293854614636,2248.014255990998
1166,2076.2958369928374,999.2432481582692,2556.2116653941634,1677.564036627103,2242.4847205448127
1167,1799.2546819802358,2699.4664507777643,1536.1599674627607,2307.874799912842,1516.5710680676782
1168,1574.1617589761765,2099.892374028142,1173.2357048413662,1809.8889934731242,1038.616432516936
1169,907.502531223578,1808.099466947326,1777.7800494799546,1442.290621921031,1383.1807184682189
1170,2096.4523316696846,1761.8252448608855,2649.497911274424,1404.5869055216274,2372.5266156429166
1171,2026.9171148615485,2528.628890088798,1523.3031949333097,2138.428005237378,1524.2493674187888
1172,2367.0797144880353,1912.4270440264563,2793.999028997613,1680.5764805949311,2447.5231752390046
1173,1851.7589028215168,1553.7429890497467,2181.179134466068,1623.7537481451911,1753.7644233760227
1174,1648.527549864287,2737.7015510630877,2208.546789208295,2280.327724417465,1969.8239558166752
1175,2004.0193995023426,2262.576423948897,1317.6574774272044,2142.312403130906,1460.3500386547146
1176,1554.4869474174275,2118.2679044035826,2084.6138016185455,1598.778364366398,1736.9323682871288
1177,1896.9576495004264,2286.5905091946474,1369.4743763802671,2124.929147643688,1390.4006897104891
1178,1501.2311921444486,1929.1570122535938,1938.7399299568335,1713.8369824103017,1500.0843699333966
1179,2369.2162466068007,1445.9215046984127,2750.845791421784,1867.6836412038663,2463.563941456624
1180,1516.147465860482,1297.2767261713202,2197.8060123226874,1078.6186898350966,1695.5577521637983
1181,1164.8471884443532,1620.3340184291596,1932.8834875263412,1232.2596732448435,1457.4225704666583
1182,2125.610819019629,2850.444160546685,1657.1369931813783,2542.7418522484,1740.8470662511813
1183,2427.8641882068637,2813.405781345206,2482.053852846748,2626.4414177143203,2273.7649534203415
1184,2182.5991079622,1635.9675064573653,2599.49200128109,2001.433887522598,2334.4868412900264
1185,1856.9352181602158,1266.8876020307564,2340.5794008841976,1658.4477589568949,1987.192661034337
1186,2168.0750689704573,1203.985907366022,2579.322419084225,1641.4304876607816,2226.8754571904856
1187,2046.2227460301401,2636.7219804275014,1128.339571254468,2403.6283620858526,1607.889413045852
1188,2114.796475337566,1576.890371264243,2571.496847751493,1570.5101173938785,2132.006079037521
1189,1102.9625269541996,1682.9043254221012,1889.4820399683783,1420.9560090447671,1392.159953215826
1190,1672.0871035306275,2485.0631591394595,1521.4269855748717,2002.2613024575153,1494.9741070310772
1191,1120.4886266596209,2044.9683066325958,1834.6641909757705,1729.9114260069755,1457.4570157082526
1192,1911.4792468480146,2869.348043714881,2243.960201700663,2494.689630300928,2097.0624817114085
1193,2657.2155005879285,3321.3758120567713,1690.7012090020012,3031.679224856499,2201.847534024885
1194,2181.03649492735,3132.69458634573,2498.8509409978415,2797.6686224308205,2449.5223673568894
1195,2140.0923880858636,1230.1476015590436,2612.8953889991,1652.5227827128776,2357.5511864644486
1196,2232.948329799111,3363.2735867128035,2524.8370153441474,2942.6996660748077,2495.261556790527
1197,1815.5554907486626,2129.333482950027,2540.510973298486,1737.7050652569144,2253.542230273626
1198,1490.0666996959358,1729.1918114718142,2041.2342896801304,1638.6871654542003,1625.7232112965999
1199,1912.3074301432607,2383.7410264435716,1127.242901724172,2106.7401821854496,1418.6944348897607
1200,2014.0378439493452,832.9692757113178,2477.2944851018924,1507.102942727893,2086.265693927805
1201,2154.8238920759545,3285.4448841919184,2518.984413442297,2839.0240217357014,2375.1523191139518
1202,1980.5702760991453,1174.9500381109042,2552.5015298495914,1323.4628748664416,2171.1992230794604
1203,2311.717947657868,3100.1913604113965,1593.3974183874707,2714.3891927497943,1947.0381061101525
1204,2171.1423700429914,1213.360810702402,2573.311670486567,1779.0631785438843,2334.431984934809
1205,2220.9038956459335,961.8892702700282,2640.258742334596,1717.0312600874154,2365.6519375603057
1206,1752.3765901453364,2394.62218579875,1065.6543232727495,1991.1410828242274,1117.8620100760827
1207,1763.4539535271745,2029.542377417097,1397.6069503445776,1913.9575208229605,1286.8781490591782
1208,1473.3339140448572,1364.9257466996964,2084.96718133528,1094.4903042251503,1620.2347134291404
1209,2096.1561904268983,1421.4258820373614,2560.718800540204,1902.9809476195774,2274.922232982044
1210,2254.321264575233,1152.3122617166055,2691.0549435851062,1771.2610227289545,2410.9403467520906
1211,2391.221008424494,3261.4481353073074,1887.009664791158,2899.8287774618107,2077.4587696436665
1212,2023.1546943761532,885.917080193975,2508.6854902451273,1469.3817534779778,2192.8086188652833
1213,1674.9645749066506,2179.1106508768225,2042.2602811970157,1640.1090849725904,1730.3683230966155
1214,2015.1900667811615,2295.3015023751846,2113.834341474684,2106.9376778432697,1831.534203271461
1215,1496.5635604142728,1759.3453162522228,1444.5447860184029,1497.9330087724668,1128.46186011025
1216,1919.5071369480795,1589.2518315315303,2456.585649615585,1433.1096853303645,1974.4544277907555
1217,1498.166573668332,1753.6736174304472,2247.4488491690286,1391.3171728753339,1696.208371665352
1218,2773.89106511408,3820.4843684312973,2661.858454668801,3365.8975727860925,2719.6257653494313
1219,2998.722965777821,3545.3378791160753,2076.4620401702164,3414.334301029872,2511.4980553346854
1220,1287.3864584495825,2374.5576145248215,1938.718304878552,1886.2917889105993,1666.246727628268
1221,1673.838143204475,2115.7197676051073,1074.484884135797,1880.3030761286273,1072.308537069573
1222,2188.5388421068697,3085.822434228713,1565.1394553734792,2638.989261144587,1772.7868669412144
1223,2007.9521942289316,2110.730367087734,2323.277907718543,1898.189004037417,1981.3174169087133
1224,2158.1214383951665,962.9386145471148,2592.043394599575,1673.3132260655818,2290.034714791913
1225,1711.9962288545046,2904.698457237334,2173.1213010534043,2440.732929214493,2007.7022407352504
1226,2474.5410748001736,3163.394619550963,1563.0262547576144,2789.9807583674014,1967.0742697410406
1227,1599.1552233456782,2702.059473460352,2376.220677624288,2295.8613625374587,2164.9325793357193
1228,2009.0718852059913,1210.8148585301988,2449.078670063111,1557.918354820688,2048.546006425183
1229,2897.602269925249,3478.13968070242,2142.972212523399,3267.5637351728274,2590.0316695988913
1230,3134.952041719192,4085.193287525596,2571.296862765558,3646.5015357752477,2815.420392657012
1231,1810.9590627263817,1923.2375397604908,2048.7520665748557,1705.6233043981617,1633.8928470524097
1232,1114.8931115753942,1744.5966338458713,1842.6889191285889,1383.6024845981942,1399.8596867050721
1233,1965.6678534357884,1082.804080998403,2403.364125992299,1611.666933144844,2022.90455340002
1234,1953.4041953679375,1932.7121282170956,2220.64268252739,1873.8900013349555,1819.3597304557381
1235,2697.199913059184,3221.764991170774,1809.1863280839193,2951.269416134144,2248.727682112077
1236,2041.317920313428,1617.8165055177576,2530.888297739819,1591.4362378971312,2027.685645991396
1237,1483.6215868885797,2126.2779006960654,1988.383914837901,1777.880007435545,1809.0973513591264
1238,2027.2219995946707,2290.559591274504,1474.885321841301,2131.021348394045,1458.3410048786059
1239,2007.1972444695375,2343.8685851111286,2065.4171184624256,2101.5236487664906,1873.6322974412417
1240,1309.1658861076135,2268.516979154969,2172.686545784668,1952.6409811422084,1815.2296145859682
1241,1756.0085251315886,1959.4477600649411,2207.8794261616135,1871.4229475418247,1801.5741995256355
1242,1546.3071004889225,1837.2800586187366,2161.7955840562686,1630.8649075720323,1713.9449361262828
1243,1949.6078668370196,2863.621593052049,1454.422911701892,2436.627010887033,1573.951185168161
1244,970.5430230859201,1715.5217969029038,1848.8438992340257,1460.4493707166644,1396.186210461765
1245,1950.4917491585038,2302.14457037523,2591.0163066067716,1864.6849508586808,2353.004856416016
1246,1801.2193170755484,1511.4876147063835,2431.635251430888,1186.9953074434052,2103.244600386352
1247,1610.165645429011,1782.075195529208,1910.3338274494545,1390.929641693704,1615.2008006964998
1248,2129.4477710215815,2727.1144961731356,1260.472835875876,2458.4101129833116,1708.8024883516653
1249,2251.096567050397,2703.0112054030938,1668.8420405231684,2602.6284423155257,1825.7696867215402
1250,2492.279849854001,3207.8381651253403,1825.191485905239,2753.0378103595945,2075.7281701360544
1251,1927.3270652162057,1365.403879830268,2400.332682787683,1277.5492526022283,2041.736123544843
1252,1228.0038653305687,1867.045669005139,2047.8576263070472,1422.7509137147842,1718.7753362301598
1253,2121.8341146354633,1853.8011724531273,2616.1811778090982,1622.222148080833,2346.89415748745
1254,2727.8440406355453,3542.623935502059,2169.545468937968,3229.3142903459293,2414.286573382336
1255,2674.1555305780093,3448.7406829102724,1929.7489348576746,3136.644168741443,2218.952816538683
1256,1076.3453260510955,1804.8160262125311,1857.3632748179791,1445.500868465654,1421.4072505103363
1257,2012.400495516148,1016.831222339863,2486.410664098589,1297.4320914326263,2121.018053289993
1258,2126.7697193389777,1117.2380807167592,2542.1870173707157,1566.7358786375742,2224.0345267967236
1259,2442.2359920429203,1939.0596495925463,2814.863196323212,1890.9399976511113,2460.8760380594895
1260,2713.213490065505,3586.2343286178257,2192.9552998328368,3249.368655216137,2457.6263481024453
1261,1877.0235683725193,2326.4294730607685,1674.534087423534,2072.7020524751924,1446.897116008558
1262,2713.23989288174,3220.0487384685784,1989.2180066362998,2861.6155282463615,2241.522079256316
1263,1223.7674392615263,1606.4936594822743,2004.9059927006663,1259.4908450599864,1549.3061006375588
1264,2095.936040406392,831.4301231664458,2553.2905161843987,1453.4304800260136,2220.51815312465
1265,1256.7028555189636,1989.6305073680112,1980.641761848564,1760.4866360204294,1533.2581047505541
1266,2750.9157278510324,3526.3910419139374,1865.3994413415915,3153.5733819620586,2320.9013346764013
1267,2042.2982248791968,1445.5506954886039,2556.5787386096276,1212.6151354310994,2160.817650878691
1268,2162.818320015978,2680.982404767766,1333.4909047412589,2382.4344701410055,1768.2649760269749
1269,1657.7627019222377,1959.9894067183063,1980.890735401322,1747.0759282525491,1518.9992797344628
1270,1512.4623528469388,1908.4008792996542,1602.8389452497888,1548.871087188902,1154.485364120671
1271,1912.3866267130347,1893.5943418873974,2141.1069214522786,1836.2708578039314,1719.9233570248439
1272,2747.88689972666,3512.3293309282544,2385.796248743682,3136.3320467677336,2490.445650781931
1273,2121.9303099007875,901.5089716251273,2547.0110530030784,1613.927087906873,2210.2862060424327
1274,2213.3009832667676,2744.037573865706,1402.5679922462805,2496.012778691403,1708.831983754777
1275,2353.237495199188,3003.8454748690256,1574.6215729437163,2643.2126171104787,1904.86940032375
1276,2560.0438457797973,3326.229431815387,2011.857456216056,2924.1558227498426,2287.595955896623
1277,1361.5868240927769,2412.6741619103877,2097.4618825555312,1984.5135732079236,1810.665700473218
1278,2870.7653883431344,3342.3432506136037,1967.4967173798227,3138.3150873413592,2432.2005633097097
1279,2231.49755508798,1919.1003935422248,2690.582381573527,1905.5933063073605,2235.981842403228
1280,2077.922635596765,1148.2498755308293,2530.15813867281,1558.7595438236547,2131.4198068915707
1281,2664.564313575476,3616.564184987804,2190.7972009073987,3236.418696241205,2474.9317734255264
1282,2401.873290711796,1817.2690750174802,2764.7250519542513,1945.943055797523,2350.63174297761
1283,2737.1902465818753,3460.072755958031,1961.0963903654815,3038.8920488606896,2321.2476225861064
1284,2180.008669818387,1728.0291415340614,2655.1209987308334,1596.3770384333982,2205.9492930937918
1285,1882.1122741403829,2540.3202031155465,1396.3162074949487,2270.5279279768306,1426.5999260866604
1286,1968.967441290213,813.4955577993343,2436.841748400946,1502.0478493689063,2069.876641046432
1287,2092.111413672942,1339.4915690548,2563.2752651545497,1781.3160849680232,2215.7599102830204
1288,1193.9017170734196,2389.24111685572,1948.1392250560443,1952.9310282213116,1729.4637244675291
1289,1841.244929868852,2043.5535081250407,2104.7024617876486,1935.6026397850671,1715.502686825434
1290,1856.5919881288733,1014.595763144837,2360.9148807926254,1498.3945895769807,1967.3951723030093
1291,1625.5274375524418,1548.4810542315654,2124.232991963094,1191.166221262416,1787.5995611834187
1292,3091.2052291588952,3989.47812282024,2818.2663181133767,3635.8401879073917,2967.729231129783
1293,1498.7598941937797,2193.4870210479016,2215.3769894048155,1779.2601084400937,1987.2089519934927
1294,1424.4082502529027,2259.2285844865983,2010.955258831992,1983.0608668001541,1749.2751132920428
1295,2177.5004931884027,3323.5506424242385,2660.1929636797945,2911.0720966586473,2596.5255808828183
1296,1665.4109278027906,2263.5161879426164,2337.690727620093,1778.3587849368457,2033.5993307131916
1297,1600.4049157217034,1929.8578646296942,1755.3973227533202,1598.295224657454,1439.9327027609284
1298,2081.412982576417,2129.304181317084,2740.789707538526,1646.7888038320825,2397.8101071077895
1299,1651.0559296732122,2440.197317188791,1071.943291035918,2074.03807347995,1196.4188383135759
1300,2100.6743605114066,1307.2530056378891,2582.9206372988833,1717.2540272174715,2177.1774199814595
1301,1775.9016707512837,1572.1406538003107,2243.59907692523,1399.3768671780747,1797.6030476575754
1302,1457.8448012787676,2475.910846335946,2157.481132767176,2018.707064520636,1927.3347536774831
1303,1901.0606725324951,2752.4475032654423,2443.7791463241983,2462.8653729572948,2164.268169601209
1304,2372.87003180949,1294.0620072554439,2757.388863947058,1848.5134392991436,2508.0550650413334
1305,2264.2473320648005,2635.6208791416752,1557.1876430788682,2294.4081933553834,1797.2048484141849
1306,1943.3870640408595,846.2374118697086,2412.1154092185116,1396.046307723977,2048.650067687521
1307,1918.696711892211,2521.72552960026,954.9913249229836,2244.8180246732127,1312.9145435436221
1308,1523.251199707887,2027.3209279498565,1282.6476425164192,1864.5375085365893,1216.4470350386573
1309,1307.4876354108053,2512.206102145143,2046.468504123451,2074.7997660479605,1861.3604326316718
1310,1491.740939364967,1876.9598770676946,1370.5478276021126,1569.8445327009117,1035.4606676541612
1311,2267.499301218077,1417.7098580858299,2694.1396968366616,1736.9179087338105,2260.147628718473
1312,1917.5621028570793,2559.7595238339477,982.68280039663,2264.8693472226364,1384.818591496848
1313,2244.1499157051067,1280.8143360426852,2625.887045000988,1748.1555253149895,2271.4744451244874
1314,2017.3548683943693,1052.2189449166801,2471.1855764543684,1543.192546189735,2046.652811721783
1315,2037.3796019238853,2350.3623389464688,1575.019585997913,2139.998453761934,1500.114578840275
1316,1431.745160746766,1768.0305992211672,2046.0975263749278,1333.748773881156,1556.1249657652108
1317,2127.555596927944,1774.835802802222,2570.0806745686195,1663.0093233739615,2229.2376870550243
1318,2171.609123811637,1659.3308176301075,2666.618718680901,1463.0787874494742,2271.5975310589533
1319,2168.9230389885324,2106.459396214005,2345.2047695234664,2076.9204980030618,1918.0538577195714
1320,1298.5557020171666,1573.9937986790164,1879.7099690481866,1405.2857372855028,1400.0165887021803
1321,2186.8363859954507,2710.9503500489377,1665.4446279317633,2536.264538673711,1750.4301581316288
1322,2075.2331769230523,2682.882623598396,1630.0571038918554,2274.766333870747,1571.7576924182636
1323,1477.0568046612843,1657.7546896140907,2238.2225624502125,1206.7206737749127,1817.8510144103689
1324,1369.9737913906213,1431.3481701598507,2112.9785470357506,1055.7043871788844,1642.0394388832342
1325,2156.482958262853,1289.1827963547446,2586.22957107232,1645.8078489999111,2174.263166074725
1326,1940.0301970800201,2558.383569273349,1227.8954755600337,2223.099842312,1373.5123613487876
1327,1772.6401372859896,2271.5355515311767,996.2496748195705,1956.5422104429238,1046.1430761471267
1328,2167.6363653870303,1352.5197415676423,2588.734479737753,1711.3135038965302,2252.960489609357
1329,1357.5148903764878,1499.089027461562,1810.6415701423368,1143.743147921158,1350.6987057679216
1330,1717.1470237393473,2722.478644740067,2118.2492945290933,2226.279183307541,1883.990064323374
1331,1691.9662474355305,2342.2822511119034,867.228078195991,1965.3376068108275,1119.1505429130368
1332,1797.1469608794334,2306.262302544645,2075.661322339821,2047.7697671956198,1749.8844060166373
1333,2609.6538218280016,3262.737571467433,1785.7097555078371,3066.9725433447366,2303.0944899310384
1334,1946.8375312374212,1721.0045788970756,2476.639996177895,1954.8118133308412,2187.1510354238694
1335,2453.7756905634155,3117.019180299239,1650.6707564262733,2685.451786244706,1892.5406155143842
1336,1940.1097708630393,1875.5113421266312,2555.346320778187,1860.2649113999075,2286.408301305516
1337,1348.7693547922545,2324.0233293562046,1763.1864906219553,1972.030301717331,1452.1035866896316
1338,1608.9128504627968,1927.1684789624562,1418.9209569238362,1762.1747543639904,1228.5685199771565
1339,1938.4969383398452,943.5001672207989,2428.216003256662,1336.7660521982018,2119.98140230037
1340,2039.9132379999512,1780.8973948485052,2594.957175817927,1571.9076839089505,2183.1971428139077
1341,1603.794830406569,2176.51956301078,1279.6164479629144,1813.1139919485581,1038.155766587467
1342,1312.1955533139874,2470.5576982928687,2039.0239834438219,2048.265706678202,1799.8581120729468
1343,2113.0947775696345,2071.7774085950086,2273.2178021424224,2071.5813159317718,1914.8580662381971
1344,2306.59704455833,1240.959075559472,2712.014588024968,1651.0682798329037,2398.114309788764
1345,935.6880868664904,2062.368259003727,1807.8693234633204,1704.199103486211,1519.7147056342571
1346,962.2876358850306,2051.6025250622356,1740.262328942191,1655.965574590988,1346.975201643461
1347,1695.48579922997,1570.329541256619,2244.015630138784,1483.0337631273794,1718.0885916525492
1348,2116.6051920146374,1996.4229877861585,2524.212694030493,2028.5337291593034,2066.264227248409
1349,2225.2265248087506,1528.775549547148,2628.5429645792956,1698.8852879903143,2217.1440385530364
1350,1596.067666494089,2413.156630885545,919.1390090195379,2106.7756215222357,1133.672701453091
1351,2024.3361666438561,1064.8207103961938,2507.2812799383523,1549.3128345786563,2112.070270857918
1352,2292.2060123963192,1377.577246146634,2695.0643978861685,1776.249821070407,2296.649927353945
1353,1697.1248709835863,2001.9919260591967,1365.050978640126,1716.2457806916555,1127.0111556077104
1354,2208.4416385783143,1299.3203344433623,2621.455304447863,1890.937478118414,2345.657468406668
1355,1243.2877971798105,1684.9488422957033,1945.5160280604373,1501.3884308243516,1445.6903986173938
1356,2999.387865168747,3399.6657497388687,2127.1644013905434,3238.447543319864,2481.1236987036373
1357,1256.268587413847,1792.557932631693,1658.765635277996,1320.2550398266603,1193.2975283718697
1358,1431.010682079621,2314.6570618461283,2117.1472981601273,1965.4333491085547,1835.454931864216
1359,2465.303567889603,3074.2065004856786,1624.4598709777201,2770.9407542690487,2029.1753969976294
1360,2204.980069935179,1290.1125453157883,2637.815560939638,1886.922847727336,2361.2266410761154
1361,2159.9791796847144,1916.9992497808016,2699.182224217187,1468.2007985173673,2349.5624422842134
1362,2022.7434064543677,1245.967396105887,2491.8065687890894,1684.0971607443962,2187.0542101128676
1363,1559.3209234519413,1537.6219441894784,2238.725929516182,1019.2325738225328,1815.0019715544809
1364,2027.0120865946035,1953.8440858608742,2193.015105715696,1895.2971447648692,1735.0575297499495
1365,2541.8044311976523,3290.0611015067498,1739.9092167277654,2896.673628072692,2047.2814253917616
1366,1971.4511903427567,2451.3792824631273,2247.1918246683413,1980.9423621043964,2071.7717773370614
1367,2004.627020748502,1185.465204954951,2481.444568373193,1673.4996852632153,2115.2541000648334
1368,2318.061650727271,3264.0399130043743,1740.9657446219524,2838.7475871696497,1955.0824543099598
1369,1683.6032558201127,1288.786196998417,2256.597267969553,1358.8778128087602,1938.1001394388124
1370,1971.039467383157,2809.0437188034443,1750.7473087940432,2499.553486977478,1750.3340191057446
1371,2043.3440851395444,1350.2350468438565,2515.3907124724064,1832.9879062482307,2205.4361351615257
1372,1542.1466585573703,1816.5201961587345,2198.9050744366436,1710.0897071048328,1723.4852361753967
1373,2940.8956864956394,3689.3469624895683,2431.993024235626,3342.2718930412952,2624.749756047478
1374,2398.277216858151,3492.540375348318,2224.7932006360084,3022.8141507011687,2332.3632634672954
1375,2279.598817082916,2927.7189902171563,1596.1659701321116,2514.6614072916504,1792.5431926812453
1376,1546.081159006799,2612.675070578719,2216.220383608521,2150.6203690334814,1980.6642889229288
1377,1725.4032151354008,2548.029991266287,1960.546666649338,2134.3047994041663,1664.4599029541373
1378,1215.1431707813997,2092.516308705046,1896.6000591405689,1631.6454086567587,1562.2576139838534
1379,1734.2914453308972,1909.5608032876373,2159.3787675600747,1588.5459708626872,1747.2602127741984
1380,2164.5527457881803,1243.7990029856492,2611.2017638686093,1597.720460144788,2327.0452073755714
1381,2350.652383297886,3081.651208314244,1343.2698288943434,2760.2500588149524,1813.5101162772646
1382,2261.2008928115115,3013.7909132273066,1276.2730375274668,2597.071459348744,1677.192537069607
1383,1957.0473326318763,2322.9451152229526,1699.423525352598,2192.2018729522056,1610.9823487923513
1384,2260.3287435753027,2011.3060050844233,2662.854861765362,2095.5299651372625,2229.380220415122
1385,2044.4336605353335,1658.4360317621263,2441.5838478732126,1485.2609883522257,2202.738461238032
1386,1878.9015168525623,1312.1272249918975,2392.845418407224,1683.4167053051892,1997.6826706826357
1387,2679.9042909796885,3226.6171551442203,1780.907497810462,2938.0082313484713,2285.27642620785
1388,1603.5753215292768,1836.5345844370001,1567.5320561522587,1597.127268949636,1138.4246729953736
1389,2445.7243607558503,3179.1428406180503,1742.9730605841478,2811.35449898157,2111.380975587937
1390,2307.5826339588134,1841.3182106503532,2772.7783415295166,1668.9122866368102,2391.4494256824855
1391,1701.6189325772364,1705.0937847449934,1995.2389359826561,1573.4950215600504,1520.5544889551838
1392,3292.560114828051,3842.4055597604693,2473.145352510153,3519.757437126541,2860.1057493132143
1393,2089.820214933188,1302.4457460909612,2582.1798515158166,1424.7322440383743,2221.8319590918236
1394,1911.2922248860868,2360.6899662885558,1259.4387633175738,2158.5323323565194,1362.4732115212694
1395,1973.9638888341153,1131.5887295062523,2447.1644328634325,1653.2524070773673,2062.5175930624455
1396,1713.6122448261751,1960.208337366294,2095.7017294334833,1823.534130620486,1904.2227261507935
1397,2553.776291658245,3211.2611541641936,1875.335828264739,2832.4828338309544,2143.642399724512
1398,851.3971959868528,1757.2056084821763,1855.628245855425,1375.443253128153,1401.7591938403193
1399,893.7668405289079,1717.0540043098026,1804.296703958905,1398.3304803837761,1318.7110949905157
1400,2590.5688444386606,3273.463917660435,1772.0214191407304,2899.775620592089,2150.894643109741
1401,1787.5807552779454,2110.6692802369535,1640.6319001330328,1985.5604860068224,1553.127058964762
1402,980.5661805471334,2078.9973618327613,1630.5385635834034,1719.220873286464,1307.8865259520244
1403,1466.918068948116,1908.57491463981,2086.717919546751,1648.8521518350992,1580.652399412114
1404,2021.869800801473,1287.2387324397755,2514.8168251057796,1735.585350678894,2193.390842703087
1405,2063.637876871843,2627.4660683508205,1343.574457933571,2265.394145998846,1536.5678664273046
1406,1760.1708623127402,2466.1566125032573,1106.1419929446722,2114.2412758307655,1178.0460188196153
1407,1207.3241844141075,1566.9775182999044,1891.5983265620916,1368.6328434746288,1351.5112972110533
1408,2020.0526356183004,1472.016640141947,2523.9762611682195,1321.7146360477818,2061.076595610468
1409,1532.7749076026348,1835.1332505087803,2151.844907602329,1378.0248303467833,1827.74545340473
1410,2188.095513516714,2288.168064995361,1917.9643037754688,2229.3099957957447,1802.3261695960894
1411,2040.2830661591772,2097.406254966811,2472.096933588275,1725.0510677647771,2165.837952648731
1412,1799.160869018967,2286.9379446977405,1876.0134033786048,2099.0291387413577,1647.2345515635438
1413,2397.5406293790948,2776.199236889945,2141.6978911675565,2560.8360651273865,2072.210483983423
1414,1826.7937223122192,2252.7837461496542,2425.3798949318766,1840.0605209381079,2182.9431165582855
1415,2396.9899396965498,2996.129609169437,1698.4112810409156,2588.6239790658046,1920.2518794987802
1416,2678.3359678485913,3331.901875946756,1743.2839194707726,3028.320688567714,2216.2687438269363
1417,1292.5291930638464,2262.3409166911483,1640.114230539113,1820.4946488776804,1245.9674098952255
1418,2098.8701933468355,2580.1629998421427,2185.4695967331713,2113.1355347204176,2082.278430836535
1419,2373.8478671816642,2928.4625803004474,1565.6131229198916,2600.0527977038155,1872.2376801518951
1420,2530.9088224090438,2233.586392833966,2747.0093716296296,2337.2611275149084,2348.37722468223
1421,1739.185344667754,1841.4983403888984,2423.1809097711744,1278.7941676474939,2013.5753896191065
1422,1815.9989934936998,2315.947573280607,1349.962248522321,2105.8865725301735,1295.7041008506496
1423,2254.4056427834694,1858.799138197322,2763.1660131906533,1459.7348553804418,2364.466698745333
1424,1951.3730440811414,1757.6727848411085,2569.32001610709,1216.1658242830088,2156.878903392846
1425,2006.0560666739802,1144.7182564057896,2453.5488551986655,1523.2644684826898,2081.103776981367
1426,1595.8493558152725,2771.5171255202117,2209.843131122647,2352.2177661545497,2046.189174851595
1427,1803.1335203427263,933.3478224954174,2307.2134511719796,1357.509369271175,1894.418099122679
1428,1664.9396547422666,1427.2034950308787,2270.7163788588477,1104.8809161265867,1833.9930528586067
1429,1144.8934418081917,2175.8873791050655,2030.3498633505153,1777.2037818877143,1749.1419376159006
1430,1434.0469082689247,1695.5112834663692,2003.3260592973775,1241.7234039747907,1620.9888338779303
1431,1067.8845855613986,1866.5576695021462,1870.778529105963,1529.2844386423315,1374.8789941951854
1432,1341.1510128602279,2008.1288038167215,1849.1532737833002,1577.6582552107986,1340.0688408063927
1433,2314.3306696893183,1351.400214716422,2718.0158639148976,1956.7181311337567,2457.3637313506765
1434,1968.2304255787255,1440.9381689224228,2486.0641066637245,1717.8607498295419,2209.8744438190965
1435,2107.9095407493364,1966.4502261668963,2517.6940537202836,2173.407281287822,2272.3170393724185
1436,1930.0916802748498,1739.7918602338923,2409.4108734300207,1804.4160376983793,2194.8797738056405
1437,1164.2229179645049,1784.3641146949803,1811.1876561848171,1549.9648914605593,1374.6012720719916
1438,2171.1515645224817,2402.125312781918,2665.5810385763625,1959.8157553899237,2378.049036441521
1439,1891.8678694961357,2318.125417364679,1239.844254392474,2081.479317719412,1301.5999051530275
1440,1942.7706565619585,2246.961310591205,1528.8993302203721,2103.5181909103267,1479.9815298608096
1441,1355.420803814474,1649.704183958322,2113.2666197882977,1190.489029983239,1563.6963977904218
1442,2242.336808137193,2884.118900736206,1463.6503527273812,2545.9575635051433,1846.6347369081707
1443,3404.118524798042,4039.9557717006574,2464.5592171933804,3831.8370077558134,2966.7125461473884
1444,2182.7928214776302,1763.1382784137925,2665.3976049705825,1485.2673123581508,2287.3059976326062
1445,1429.3736144361292,2357.0551810748193,1957.221114576965,2024.779927501499,1774.20391806456
1446,2560.438649713888,3077.8726808359434,1704.5044186183775,2849.108159735703,2141.47501603483
